hybrid,s2cloudless,cloudscoreplus
0.29669591685033214,0.3477932680876366,0.39910356721011375
0.30693172135709734,0.429210079632565,0.3534293129515892
0.32278568151367076,0.42202445505386355,0.4362226827258512
0.352489225842192,0.4327610696573547,0.5967770401267125
0.19229027075971428,0.36625456472427503,0.3534293129515892
0.28865686168644705,0.40757589438984426,0.4108316464815014
0.21344729920281744,0.3763072784715493,0.4266411645390856
0.35421659997479066,0.44390696728186185,0.5597355428592594
0.32278568151367076,0.42549219700944296,0.418876919168765
0.3708207154538439,0.42181180297991144,0.6050605352039962
0.27111977647522173,0.29695113749984087,0.41109094783335504
0.20077560412690484,0.3390650261880403,0.36886703716783054
0.17408717000189744,0.36625456472427503,0.43329126116547684
0.3669306805684677,0.42202445505386355,0.594257270415404
0.2791637120953,0.33944251628210487,0.3948786070254948
0.32278568151367076,0.4144216273000124,0.45405878593714216
0.3322701634836508,0.4294790727925542,0.5367120982265339
0.29606540125293485,0.3696552251342604,0.4541161824341241
0.29391933044021973,0.41126855215373614,0.5381837066315511
0.19841464575467266,0.3632325760649539,0.5400500189340557
0.29606540125293485,0.3313460380982452,0.400390701445692
0.26498227974049526,0.3763072784715493,0.5545138727333655
0.32278568151367076,0.3655359754860308,0.5585457122349688
0.270691284709339,0.3778078588903973,0.3145716619453381
0.32561168047993244,0.4219788992623832,0.5801502977379382
0.3415506694082746,0.3928346809615043,0.5285595089997037
0.34055792180622324,0.43006569682374285,0.5599060184805302
0.41289276768014094,0.43006569682374285,0.5569140033282776
0.3440511421718502,0.43126199980900837,0.5811813528077151
0.3796809163262398,0.43006569682374285,0.5891801339490239
0.3509098417997065,0.4411497159523726,0.5545138727333655
0.3417546454536308,0.42464258606463073,0.5950523641794216
0.30327850283165164,0.4320717423481705,0.5381837066315511
0.2653048785352058,0.3855523874401553,0.36303965840707536
0.3023386986762294,0.429210079632565,0.5562600437862916
0.337593365562317,0.40245701704323494,0.5700421230928785
0.28865686168644705,0.41178291889352014,0.43194082922131977
0.303582291185508,0.3952451898801819,0.42684452132225675
0.3753359527381741,0.4528816227468821,0.565224168184601
0.28431636059897514,0.39961609311307456,0.5397790036314631
0.386501896119658,0.42181180297991144,0.6030101351968777
0.3579127450410699,0.39414234677563065,0.5743021533383083
0.26356560727987266,0.3654731241885336,0.3456307716598759
0.3322701634836508,0.39615835575202735,0.4504947082813648
0.26778711771477703,0.3763072784715493,0.36886703716783054
0.29673286539909927,0.4228823278653183,0.5625931805429348
0.3368477616566886,0.4348501639154716,0.551710287309798
0.32278568151367076,0.4312120207662008,0.5488283630932936
0.32278568151367076,0.399288312103791,0.4504947082813648
0.2005301424561271,0.3165911233565307,0.39878450146840405
0.3488574597769958,0.4044652879948074,0.5661503728113365
0.23780099734026391,0.4116895375906889,0.5367120982265339
0.3367003069009943,0.3708565401738717,0.39864499982926416
0.16709440690742433,0.3763072784715493,0.3456307716598759
0.32278568151367076,0.4323005440564984,0.5403300252382263
0.37187783581511885,0.4505305720523071,0.5597355428592594
0.32278568151367076,0.39468143921552545,0.5551785632518191
0.25038533882309294,0.2607489462448873,0.3714158047737293
0.31879880514788617,0.429210079632565,0.5484179224247584
0.30986326555895916,0.3751692553096396,0.3513255933607097
0.22031552875871194,0.3729286094391041,0.3816058505240001
0.26645536413603577,0.39414234677563065,0.36303965840707536
0.2917615471536724,0.40245701704323494,0.3672462132424755
0.3630489186758947,0.4505305720523071,0.5867097016997628
0.339627572249144,0.41178291889352014,0.5801502977379382
0.3006560144538918,0.3559968178135722,0.43194082922131977
0.3663220240840106,0.3655359754860308,0.43145668646110336
0.24141864764450582,0.3390650261880403,0.3637703002088085
0.202000155707133,0.36625456472427503,0.4120066852282406
0.3217178194676191,0.40916690340229905,0.4012192683004207
0.23939665227372137,0.2579628289119642,0.3690256117977835
0.20412173055797375,0.3105882311276784,0.4315737186001893
0.40226029402425384,0.44483390698865244,0.5824868387553567
0.22733125423876,0.42549219700944296,0.5488283630932936
0.32278568151367076,0.429210079632565,0.5400500189340557
0.2720784560857668,0.36625456472427503,0.3343027544846432
0.2568497011319852,0.3973702062095078,0.4356231238396914
0.2845601580487878,0.43717596525901187,0.5661503728113365
0.38097025320558564,0.3815056392020525,0.5859536136228414
0.3241986809968016,0.3972911640915345,0.5569140033282776
